ability,trait,value,table_name
Sensitivity to Probs. and Alt. Solutions,Warmth,,argeeableness
Sensitivity to Probs. and Alt. Solutions,Interpersonal sensitivity,-0.0,argeeableness
Sensitivity to Probs. and Alt. Solutions,Customer service,-0.0,argeeableness
Sensitivity to Probs. and Alt. Solutions,Trust,-0.34641016151377546,argeeableness
Sensitivity to Probs. and Alt. Solutions,Machiavellianism,-0.0,argeeableness
Sensitivity to Probs. and Alt. Solutions,Self monitoring,-0.0,argeeableness
Sensitivity to Probs. and Alt. Solutions,Conscientiousness,-0.0,argeeableness
Sensitivity to Probs. and Alt. Solutions,Industriousness,-0.0,argeeableness
Sensitivity to Probs. and Alt. Solutions,Orderliness,,argeeableness
Sensitivity to Probs. and Alt. Solutions,Achievement,,argeeableness
Sensitivity to Probs. and Alt. Solutions,Persistence,-0.0,argeeableness
Sensitivity to Probs. and Alt. Solutions,Dependability,-0.0,argeeableness
Sensitivity to Probs. and Alt. Solutions,Cautiousness,-0.0,argeeableness
Sensitivity to Probs. and Alt. Solutions,Orderliness,-0.0,argeeableness
Sensitivity to Probs. and Alt. Solutions,Procrastination avoidness,-0.0,argeeableness
Sensitivity to Probs. and Alt. Solutions,Routine seeking,-0.0,argeeableness
Sensitivity to Probs. and Alt. Solutions,Cold efficiency,-0.36055512754639896,argeeableness
Sensitivity to Probs. and Alt. Solutions,Judging-Perceiving,-0.7810249675906654,argeeableness
Sensitivity to Probs. and Alt. Solutions,Self control,-0.0,argeeableness
Sensitivity to Probs. and Alt. Solutions,Type A,-0.0,argeeableness
Sensitivity to Probs. and Alt. Solutions,Achievement via Independence,-0.0,argeeableness
Sensitivity to Probs. and Alt. Solutions,Rugged individualism,,argeeableness
Originality and Creativity,Agreeableness,,argeeableness
Originality and Creativity,Compassion,,argeeableness
Originality and Creativity,Politeness,-0.36055512754639896,argeeableness
Originality and Creativity,Tender Mindedness,-0.0,argeeableness
Originality and Creativity,Nurturance,-0.4,argeeableness
Originality and Creativity,Cooperation,-0.0,argeeableness
Originality and Creativity,Lack of aggression,-0.22360679774997896,argeeableness
Originality and Creativity,Modesty,-0.0,argeeableness
Originality and Creativity,Non manipulative,-0.2645751311064591,argeeableness
Originality and Creativity,Warmth,,argeeableness
Originality and Creativity,Interpersonal sensitivity,-0.0,argeeableness
Originality and Creativity,Customer service,,argeeableness
Originality and Creativity,Trust,-0.1414213562373095,argeeableness
Originality and Creativity,Machiavellianism,-0.0,argeeableness
Originality and Creativity,Self monitoring,-0.0,argeeableness
Originality and Creativity,Conscientiousness,-0.2,argeeableness
Originality and Creativity,Industriousness,,argeeableness
Originality and Creativity,Orderliness,,argeeableness
Originality and Creativity,Achievement,,argeeableness
Originality and Creativity,Persistence,,argeeableness
Originality and Creativity,Dependability,-0.37416573867739417,argeeableness
Originality and Creativity,Cautiousness,-0.31622776601683794,argeeableness
Originality and Creativity,Orderliness,,argeeableness
Originality and Creativity,Procrastination avoidness,-0.0,argeeableness
Originality and Creativity,Routine seeking,-0.0,argeeableness
Originality and Creativity,Cold efficiency,-0.3872983346207417,argeeableness
Originality and Creativity,Judging-Perceiving,-0.3,argeeableness
Originality and Creativity,Self control,,argeeableness
Originality and Creativity,Type A,-0.0,argeeableness
Originality and Creativity,Achievement via Independence,-0.2449489742783178,argeeableness
Originality and Creativity,Rugged individualism,,argeeableness
Naming Facility / Speed Lexical Access,Agreeableness,,argeeableness
Naming Facility / Speed Lexical Access,Compassion,,argeeableness
Naming Facility / Speed Lexical Access,Politeness,,argeeableness
Naming Facility / Speed Lexical Access,Tender Mindedness,-0.0,argeeableness
Naming Facility / Speed Lexical Access,Nurturance,-0.0,argeeableness
Naming Facility / Speed Lexical Access,Cooperation,-0.0,argeeableness
Naming Facility / Speed Lexical Access,Lack of aggression,-0.0,argeeableness
Naming Facility / Speed Lexical Access,Modesty,-0.0,argeeableness
Naming Facility / Speed Lexical Access,Non manipulative,-0.5,argeeableness
Naming Facility / Speed Lexical Access,Warmth,-0.17320508075688773,argeeableness
Naming Facility / Speed Lexical Access,Interpersonal sensitivity,-0.0,argeeableness
Naming Facility / Speed Lexical Access,Customer service,-0.0,argeeableness
Naming Facility / Speed Lexical Access,Trust,-0.0,argeeableness
Naming Facility / Speed Lexical Access,Machiavellianism,-0.0,argeeableness
Naming Facility / Speed Lexical Access,Self monitoring,-0.0,argeeableness
Naming Facility / Speed Lexical Access,Conscientiousness,,argeeableness
Naming Facility / Speed Lexical Access,Industriousness,,argeeableness
Naming Facility / Speed Lexical Access,Orderliness,,argeeableness
Naming Facility / Speed Lexical Access,Achievement,-0.31622776601683794,argeeableness
Naming Facility / Speed Lexical Access,Persistence,,argeeableness
Naming Facility / Speed Lexical Access,Dependability,-0.41231056256176607,argeeableness
Naming Facility / Speed Lexical Access,Cautiousness,-0.22360679774997896,argeeableness
Naming Facility / Speed Lexical Access,Orderliness,-0.2449489742783178,argeeableness
Naming Facility / Speed Lexical Access,Procrastination avoidness,-0.0,argeeableness
Naming Facility / Speed Lexical Access,Routine seeking,-0.0,argeeableness
Naming Facility / Speed Lexical Access,Cold efficiency,,argeeableness
Naming Facility / Speed Lexical Access,Judging-Perceiving,-0.9327379053088815,argeeableness
Naming Facility / Speed Lexical Access,Self control,-0.0,argeeableness
Naming Facility / Speed Lexical Access,Type A,-0.0,argeeableness
Naming Facility / Speed Lexical Access,Achievement via Independence,-0.0,argeeableness
Naming Facility / Speed Lexical Access,Rugged individualism,,argeeableness
Word Fluency,Agreeableness,,argeeableness
Word Fluency,Compassion,,argeeableness
Word Fluency,Politeness,,argeeableness
Word Fluency,Tender Mindedness,,argeeableness
Word Fluency,Nurturance,,argeeableness
Word Fluency,Cooperation,,argeeableness
Word Fluency,Lack of aggression,-0.0,argeeableness
Word Fluency,Modesty,-0.41231056256176607,argeeableness
Word Fluency,Non manipulative,-0.2645751311064591,argeeableness
Word Fluency,Warmth,,argeeableness
Word Fluency,Interpersonal sensitivity,,argeeableness
Word Fluency,Customer service,,argeeableness
Word Fluency,Trust,,argeeableness
Word Fluency,Machiavellianism,-0.0,argeeableness
Word Fluency,Self monitoring,-0.0,argeeableness
Word Fluency,Conscientiousness,-0.2449489742783178,argeeableness
Word Fluency,Industriousness,,argeeableness
Word Fluency,Orderliness,,argeeableness
Word Fluency,Achievement,-0.37416573867739417,argeeableness
Word Fluency,Persistence,,argeeableness
Word Fluency,Dependability,,argeeableness
Word Fluency,Cautiousness,-0.3,argeeableness
Word Fluency,Orderliness,-0.31622776601683794,argeeableness
Word Fluency,Procrastination avoidness,-0.0,argeeableness
Word Fluency,Routine seeking,-0.4,argeeableness
Word Fluency,Cold efficiency,-0.4,argeeableness
Word Fluency,Judging-Perceiving,-0.6082762530298219,argeeableness
Word Fluency,Self control,-0.41231056256176607,argeeableness
Word Fluency,Type A,-0.0,argeeableness
Word Fluency,Achievement via Independence,,argeeableness
Word Fluency,Rugged individualism,,argeeableness
Short Term Memory,Agreeableness,-0.0,argeeableness
Short Term Memory,Compassion,,argeeableness
Short Term Memory,Politeness,-0.0,argeeableness
Short Term Memory,Tender Mindedness,-0.0,argeeableness
Short Term Memory,Nurturance,-0.0,argeeableness
Short Term Memory,Cooperation,-0.0,argeeableness
Short Term Memory,Lack of aggression,-0.0,argeeableness
Short Term Memory,Modesty,-0.0,argeeableness
Short Term Memory,Non manipulative,-0.0,argeeableness
Short Term Memory,Warmth,-0.0,argeeableness
Short Term Memory,Interpersonal sensitivity,-0.0,argeeableness
Short Term Memory,Customer service,-0.0,argeeableness
Short Term Memory,Trust,-0.0,argeeableness
Short Term Memory,Machiavellianism,-0.0,argeeableness
Short Term Memory,Self monitoring,-0.0,argeeableness
Short Term Memory,Conscientiousness,-0.0,argeeableness
Short Term Memory,Industriousness,,argeeableness
Short Term Memory,Orderliness,-0.0,argeeableness
Short Term Memory,Achievement,-0.0,argeeableness
Short Term Memory,Persistence,-0.5567764362830022,argeeableness
Short Term Memory,Dependability,-0.0,argeeableness
Short Term Memory,Cautiousness,-0.0,argeeableness
Short Term Memory,Orderliness,,argeeableness
Short Term Memory,Procrastination avoidness,-0.0,argeeableness
Short Term Memory,Routine seeking,-0.0,argeeableness
Short Term Memory,Cold efficiency,-0.0,argeeableness
Short Term Memory,Judging-Perceiving,-0.0,argeeableness
Short Term Memory,Self control,,argeeableness
Short Term Memory,Type A,-0.0,argeeableness
Short Term Memory,Achievement via Independence,-0.0,argeeableness
Short Term Memory,Rugged individualism,-0.0,argeeableness
Memory Span,Agreeableness,,argeeableness
Memory Span,Compassion,,argeeableness
Memory Span,Politeness,,argeeableness
Memory Span,Tender Mindedness,,argeeableness
Memory Span,Nurturance,,argeeableness
Memory Span,Cooperation,,argeeableness
Memory Span,Lack of aggression,,argeeableness
Memory Span,Modesty,-0.2,argeeableness
Memory Span,Non manipulative,,argeeableness
Memory Span,Warmth,,argeeableness
Memory Span,Interpersonal sensitivity,-0.282842712474619,argeeableness
Memory Span,Customer service,-0.0,argeeableness
Memory Span,Trust,,argeeableness
Memory Span,Machiavellianism,-0.0,argeeableness
Memory Span,Self monitoring,-0.0,argeeableness
Memory Span,Conscientiousness,,argeeableness
Memory Span,Industriousness,,argeeableness
Memory Span,Orderliness,,argeeableness
Memory Span,Achievement,,argeeableness
Memory Span,Persistence,,argeeableness
Memory Span,Dependability,,argeeableness
Memory Span,Cautiousness,-0.22360679774997896,argeeableness
Memory Span,Orderliness,,argeeableness
Memory Span,Procrastination avoidness,-0.0,argeeableness
Memory Span,Routine seeking,-0.1,argeeableness
Memory Span,Cold efficiency,-0.0,argeeableness
Memory Span,Judging-Perceiving,-0.0,argeeableness
Memory Span,Self control,,argeeableness
Memory Span,Type A,,argeeableness
Memory Span,Achievement via Independence,-0.17320508075688773,argeeableness
Memory Span,Rugged individualism,,argeeableness
Working Memory Capacity,Agreeableness,,argeeableness
Working Memory Capacity,Compassion,,argeeableness
Working Memory Capacity,Politeness,,argeeableness
Working Memory Capacity,Tender Mindedness,-0.0,argeeableness
Working Memory Capacity,Nurturance,,argeeableness
Working Memory Capacity,Cooperation,,argeeableness
Working Memory Capacity,Lack of aggression,,argeeableness
Working Memory Capacity,Modesty,-0.4242640687119285,argeeableness
Working Memory Capacity,Non manipulative,,argeeableness
Working Memory Capacity,Warmth,,argeeableness
Working Memory Capacity,Interpersonal sensitivity,,argeeableness
Working Memory Capacity,Customer service,-0.0,argeeableness
Working Memory Capacity,Trust,,argeeableness
Working Memory Capacity,Machiavellianism,-0.0,argeeableness
Working Memory Capacity,Self monitoring,-0.0,argeeableness
Working Memory Capacity,Conscientiousness,,argeeableness
Working Memory Capacity,Industriousness,-0.1,argeeableness
Working Memory Capacity,Orderliness,-0.1,argeeableness
Working Memory Capacity,Achievement,,argeeableness
Working Memory Capacity,Persistence,,argeeableness
Working Memory Capacity,Dependability,,argeeableness
Working Memory Capacity,Cautiousness,,argeeableness
Working Memory Capacity,Orderliness,-0.1,argeeableness
Working Memory Capacity,Procrastination avoidness,,argeeableness
Working Memory Capacity,Routine seeking,-0.0,argeeableness
Working Memory Capacity,Cold efficiency,-0.0,argeeableness
Working Memory Capacity,Judging-Perceiving,-0.5567764362830022,argeeableness
Working Memory Capacity,Self control,,argeeableness
Working Memory Capacity,Type A,-0.0,argeeableness
Working Memory Capacity,Achievement via Independence,-0.0,argeeableness
Working Memory Capacity,Rugged individualism,-0.5,argeeableness
Attentional Executive Control,Agreeableness,-0.3,argeeableness
Attentional Executive Control,Compassion,-0.0,argeeableness
Attentional Executive Control,Politeness,-0.0,argeeableness
Attentional Executive Control,Tender Mindedness,-0.0,argeeableness
Attentional Executive Control,Nurturance,-0.0,argeeableness
Attentional Executive Control,Cooperation,-0.36055512754639896,argeeableness
Attentional Executive Control,Lack of aggression,-0.0,argeeableness
Attentional Executive Control,Modesty,-0.0,argeeableness
Attentional Executive Control,Non manipulative,-0.0,argeeableness
Attentional Executive Control,Warmth,-0.0,argeeableness
Attentional Executive Control,Interpersonal sensitivity,-0.0,argeeableness
Attentional Executive Control,Customer service,-0.2449489742783178,argeeableness
Attentional Executive Control,Trust,-0.0,argeeableness
Attentional Executive Control,Machiavellianism,-0.0,argeeableness
Attentional Executive Control,Self monitoring,-0.0,argeeableness
Attentional Executive Control,Conscientiousness,-0.0,argeeableness
Attentional Executive Control,Industriousness,-0.0,argeeableness
Attentional Executive Control,Orderliness,-0.0,argeeableness
Attentional Executive Control,Achievement,-0.0,argeeableness
Attentional Executive Control,Persistence,-0.0,argeeableness
Attentional Executive Control,Dependability,-0.0,argeeableness
Attentional Executive Control,Cautiousness,-0.0,argeeableness
Attentional Executive Control,Orderliness,-0.0,argeeableness
Attentional Executive Control,Procrastination avoidness,-0.0,argeeableness
Attentional Executive Control,Routine seeking,-0.0,argeeableness
Attentional Executive Control,Cold efficiency,-0.0,argeeableness
Attentional Executive Control,Judging-Perceiving,-0.0,argeeableness
Attentional Executive Control,Self control,-0.0,argeeableness
Attentional Executive Control,Type A,-0.0,argeeableness
Attentional Executive Control,Achievement via Independence,-0.0,argeeableness
Attentional Executive Control,Rugged individualism,-0.0,argeeableness
Visual Processing,Agreeableness,,argeeableness
Visual Processing,Compassion,-0.0,argeeableness
Visual Processing,Politeness,,argeeableness
Visual Processing,Tender Mindedness,,argeeableness
Visual Processing,Nurturance,,argeeableness
Visual Processing,Cooperation,-0.2,argeeableness
Visual Processing,Lack of aggression,-0.282842712474619,argeeableness
Visual Processing,Modesty,-0.37416573867739417,argeeableness
Visual Processing,Non manipulative,,argeeableness
Visual Processing,Warmth,-0.282842712474619,argeeableness
Visual Processing,Interpersonal sensitivity,,argeeableness
Visual Processing,Customer service,-0.0,argeeableness
Visual Processing,Trust,,argeeableness
Visual Processing,Machiavellianism,-0.2,argeeableness
Visual Processing,Self monitoring,-0.0,argeeableness
Visual Processing,Conscientiousness,-0.0,argeeableness
Visual Processing,Industriousness,,argeeableness
Visual Processing,Orderliness,-0.22360679774997896,argeeableness
Visual Processing,Achievement,,argeeableness
Visual Processing,Persistence,-0.1414213562373095,argeeableness
Visual Processing,Dependability,,argeeableness
Visual Processing,Cautiousness,,argeeableness
Visual Processing,Orderliness,,argeeableness
Visual Processing,Procrastination avoidness,-0.5916079783099616,argeeableness
